"lab","max.dist","min.dist","mean.dist","size","mean.cl.sil","mean.sil","method","strategy"
18,0.881259899498289,0.5759658362841,0.736100586377797,20,0.00173287967331512,-0.00134333115942494,"complete","Hierarchical partition"
2,0.815117126293125,0.424360769120634,0.621119239732553,19,0.0982635436987774,-0.00134333115942494,"complete","Hierarchical partition"
17,0.86037405307543,0.535156678814502,0.705276220770313,19,0.0334260311807783,-0.00134333115942494,"complete","Hierarchical partition"
38,0.905882584723611,0.572122628344266,0.737200543384386,19,0.0146337193784671,-0.00134333115942494,"complete","Hierarchical partition"
10,0.839509145599234,0.551234403705369,0.698595398029316,19,0.0528746709686651,-0.00134333115942494,"complete","Hierarchical partition"
16,0.870684042190796,0.538048790787825,0.720123849899038,20,0.00163231275123303,-0.00134333115942494,"complete","Hierarchical partition"
26,0.877764550513415,0.524428803825048,0.733802072972876,20,-0.00856587400922772,-0.00134333115942494,"complete","Hierarchical partition"
48,0.959764874739396,0.493319899715783,0.774036037009803,19,-0.0645950572838989,-0.00134333115942494,"complete","Hierarchical partition"
30,0.887052088849177,0.519935923782825,0.724266800117915,19,0.0179464429813214,-0.00134333115942494,"complete","Hierarchical partition"
34,0.91995407866963,0.570357561305951,0.742157371396357,20,-0.0168693866524781,-0.00134333115942494,"complete","Hierarchical partition"
44,0.957596914283415,0.561883844557208,0.786210250683331,20,-0.0426374290056343,-0.00134333115942494,"complete","Hierarchical partition"
25,0.883075822211197,0.55535587844274,0.759039073331337,19,-0.0287671409014338,-0.00134333115942494,"complete","Hierarchical partition"
32,0.904472808432729,0.572860126507542,0.76078939557514,20,-0.0452839395399145,-0.00134333115942494,"complete","Hierarchical partition"
12,0.856748573900757,0.545872091768826,0.726990423052269,19,0.00630918620929631,-0.00134333115942494,"complete","Hierarchical partition"
6,0.849036314747284,0.457423041713612,0.694760855702425,20,0.0388088313865971,-0.00134333115942494,"complete","Hierarchical partition"
43,0.947464216043098,0.575431041008064,0.79111871682121,19,-0.064064975134084,-0.00134333115942494,"complete","Hierarchical partition"
20,0.832211613344763,0.50156137689621,0.688537173094844,19,0.0360288007282355,-0.00134333115942494,"complete","Hierarchical partition"
8,0.854966952100642,0.511672291696579,0.698386484050124,20,0.0311281312727803,-0.00134333115942494,"complete","Hierarchical partition"
37,0.915440733429418,0.511654791748833,0.754954869152332,20,-0.0297477142844766,-0.00134333115942494,"complete","Hierarchical partition"
14,0.860678353225151,0.544252502149152,0.722146097705872,20,0.0198848522582608,-0.00134333115942494,"complete","Hierarchical partition"
45,0.940058049940375,0.554411468585426,0.764043807308895,19,-0.0322170056681711,-0.00134333115942494,"complete","Hierarchical partition"
23,0.864340337595821,0.506721797686485,0.717633445040498,20,0.0303450401279666,-0.00134333115942494,"complete","Hierarchical partition"
22,0.861002305968711,0.539670221523136,0.723584020761672,19,0.0174826906790559,-0.00134333115942494,"complete","Hierarchical partition"
19,0.841444089909542,0.503543106131958,0.725523997102468,20,0.0120222184615206,-0.00134333115942494,"complete","Hierarchical partition"
46,0.959675549814459,0.518373731747586,0.744195651002114,20,-0.0448501987389331,-0.00134333115942494,"complete","Hierarchical partition"
50,0.98877246405791,0.427493133668746,0.80545141831845,20,-0.160523115916406,-0.00134333115942494,"complete","Hierarchical partition"
24,0.885978071628652,0.543209661699912,0.735735805845698,20,0.00264517294359317,-0.00134333115942494,"complete","Hierarchical partition"
35,0.896345746916696,0.547095453978829,0.741790559182782,19,-0.0209195348185439,-0.00134333115942494,"complete","Hierarchical partition"
1,0.731538898352287,0.420630218769536,0.61045309861329,20,0.14759010057054,-0.00134333115942494,"complete","Hierarchical partition"
47,0.929792624141398,0.523387351997828,0.756084051790896,20,-0.0470911514216997,-0.00134333115942494,"complete","Hierarchical partition"
33,0.874743724672062,0.55726128565284,0.716494526310935,19,0.0225511399781967,-0.00134333115942494,"complete","Hierarchical partition"
40,0.871878393579571,0.549063379678341,0.74838621286349,19,-0.0127577942595992,-0.00134333115942494,"complete","Hierarchical partition"
49,0.931813141106112,0.555006049398353,0.747859295590343,20,-0.0144718016146845,-0.00134333115942494,"complete","Hierarchical partition"
51,1.10042783160092,0.558554367872375,0.859931000150358,20,-0.18300413921351,-0.00134333115942494,"complete","Hierarchical partition"
2,0.838806377555896,0.415317277259264,0.628048387873006,19,0.129086990980183,0.0147022769400228,"ward.D","Hierarchical partition"
13,0.887982000276924,0.537440345315514,0.706761037763143,20,0.0146821807547837,0.0147022769400228,"ward.D","Hierarchical partition"
32,0.96260770596342,0.519838819883328,0.727278555757947,20,-0.0213188349746489,0.0147022769400228,"ward.D","Hierarchical partition"
26,0.918929691657611,0.553015609172251,0.726775029073128,20,0.00989217683478801,0.0147022769400228,"ward.D","Hierarchical partition"
30,0.896879546383697,0.510100446970725,0.701503158779497,19,0.0273758710071509,0.0147022769400228,"ward.D","Hierarchical partition"
20,0.893010531687747,0.565133346951924,0.738856518667525,19,-0.0135907889347642,0.0147022769400228,"ward.D","Hierarchical partition"
14,0.895832593444994,0.510028608426112,0.705906823969993,20,0.0404810878419652,0.0147022769400228,"ward.D","Hierarchical partition"
19,0.912684914456167,0.50156137689621,0.714118318213552,20,0.0212994278731376,0.0147022769400228,"ward.D","Hierarchical partition"
3,0.815066985794133,0.517176458960227,0.648205067458122,20,0.0996147735610645,0.0147022769400228,"ward.D","Hierarchical partition"
47,0.903337911571136,0.519912258926079,0.711427412212451,20,0.0528074270033249,0.0147022769400228,"ward.D","Hierarchical partition"
6,0.842567557698727,0.389477685432113,0.640165541629835,20,0.0875294316345974,0.0147022769400228,"ward.D","Hierarchical partition"
41,0.91460586059,0.541200076223647,0.748437297865142,20,-0.0277301758116466,0.0147022769400228,"ward.D","Hierarchical partition"
33,0.864167241520421,0.561724543042824,0.727973820236097,19,0.00636396362377967,0.0147022769400228,"ward.D","Hierarchical partition"
25,0.930571696929504,0.503543106131958,0.703263639076639,19,0.0460940853587164,0.0147022769400228,"ward.D","Hierarchical partition"
16,0.902565770914571,0.541461086963424,0.704860025030481,20,0.0367728539062297,0.0147022769400228,"ward.D","Hierarchical partition"
17,0.966169946440192,0.574015559311865,0.735907288425855,19,0.0077574160173596,0.0147022769400228,"ward.D","Hierarchical partition"
12,0.910841989418709,0.397078226294686,0.737198817146377,19,-0.0162502039458448,0.0147022769400228,"ward.D","Hierarchical partition"
18,0.887882899657417,0.572249705117716,0.743673982995322,20,-0.00114451453019265,0.0147022769400228,"ward.D","Hierarchical partition"
1,0.719787468071963,0.424360769120634,0.568368636999682,20,0.20114845565595,0.0147022769400228,"ward.D","Hierarchical partition"
46,0.913033471995482,0.548825647585861,0.736701832136323,20,-0.0147714438912582,0.0147022769400228,"ward.D","Hierarchical partition"
35,0.939193937689499,0.549450632332946,0.747900181608645,19,0.000198841333529076,0.0147022769400228,"ward.D","Hierarchical partition"
22,0.984712081795199,0.534482754931968,0.729459533706683,19,0.0128211819818812,0.0147022769400228,"ward.D","Hierarchical partition"
48,1.0884414036221,0.519242918603111,0.784077539373644,19,-0.0518615149779249,0.0147022769400228,"ward.D","Hierarchical partition"
10,0.895134001998059,0.551430053668973,0.727973262715148,19,-0.00405364539892453,0.0147022769400228,"ward.D","Hierarchical partition"
23,0.907792490668416,0.524428803825048,0.727895645655233,20,0.0138493712564503,0.0147022769400228,"ward.D","Hierarchical partition"
5,0.889459781146843,0.561883844557208,0.714508396311794,19,0.0289704232685159,0.0147022769400228,"ward.D","Hierarchical partition"
39,0.886398601560706,0.546455379964596,0.735530607297969,20,-0.0106115306205036,0.0147022769400228,"ward.D","Hierarchical partition"
9,0.889557508791066,0.48951960896168,0.715428233017349,20,0.0316283919851536,0.0147022769400228,"ward.D","Hierarchical partition"
38,0.89436474426926,0.457423041713612,0.706542020544818,19,0.0182373829633163,0.0147022769400228,"ward.D","Hierarchical partition"
15,0.892589939747656,0.535011372955309,0.712982825592357,19,0.0368101319034596,0.0147022769400228,"ward.D","Hierarchical partition"
24,0.904426306365604,0.507622935686084,0.722834249685723,20,0.0201742944013988,0.0147022769400228,"ward.D","Hierarchical partition"
37,0.93035341859105,0.539447116690956,0.72491239542013,20,0.0237356608767964,0.0147022769400228,"ward.D","Hierarchical partition"
44,0.908569710921726,0.554411468585426,0.752467038943036,20,-0.02416652487369,0.0147022769400228,"ward.D","Hierarchical partition"
43,0.926507236338042,0.506721797686485,0.72675236638278,19,0.0223727851883063,0.0147022769400228,"ward.D","Hierarchical partition"
8,0.901729763040069,0.577096576003538,0.741831712185156,20,-0.00109301271863436,0.0147022769400228,"ward.D","Hierarchical partition"
40,0.872035790945604,0.541815047253023,0.727730626213242,19,-0.0109920533533431,0.0147022769400228,"ward.D","Hierarchical partition"
51,0.996436252997311,0.493319899715783,0.745322296372952,20,0.0242640544953967,0.0147022769400228,"ward.D","Hierarchical partition"
21,0.871188954158928,0.539670221523136,0.733258875108055,20,0.0100219357405952,0.0147022769400228,"ward.D","Hierarchical partition"
28,0.943490599929767,0.537601509438853,0.724033949045419,19,0.00490424088217157,0.0147022769400228,"ward.D","Hierarchical partition"
27,0.920622648014753,0.552053161797976,0.742431063361007,20,-0.0108262319388857,0.0147022769400228,"ward.D","Hierarchical partition"
34,0.891859497017813,0.519935923782825,0.723265622020907,20,0.0265510264002143,0.0147022769400228,"ward.D","Hierarchical partition"
7,0.8944249362338,0.547095453978829,0.717624058790752,19,0.0360483473512099,0.0147022769400228,"ward.D","Hierarchical partition"
4,0.86881206925874,0.420630218769536,0.63518082134036,20,0.0933423254988932,0.0147022769400228,"ward.D","Hierarchical partition"
11,0.881998209223886,0.511654791748833,0.706101763913295,20,0.0223478335685186,0.0147022769400228,"ward.D","Hierarchical partition"
45,0.907508179808117,0.512619303420328,0.739473706240951,19,-0.00515181161067668,0.0147022769400228,"ward.D","Hierarchical partition"
42,0.931239637684272,0.523808957301461,0.714107466410402,20,-0.0171348639761952,0.0147022769400228,"ward.D","Hierarchical partition"
31,0.964654517092271,0.525944272697233,0.732823263971956,20,-0.00155920628888594,0.0147022769400228,"ward.D","Hierarchical partition"
36,0.975923871954676,0.575431041008064,0.754322850043298,20,-0.0248739160682417,0.0147022769400228,"ward.D","Hierarchical partition"
49,1.00177949336611,0.440265297746055,0.794367642169589,20,-0.154317059072023,0.0147022769400228,"ward.D","Hierarchical partition"
50,0.997122870452866,0.453375055941408,0.718481159249117,20,-0.0626257294776876,0.0147022769400228,"ward.D","Hierarchical partition"
29,0.90803614160141,0.543209661699912,0.716410153172068,20,0.0164947343451798,0.0147022769400228,"ward.D","Hierarchical partition"
6,0.853578172644097,0.39893674543102,0.631041376420237,20,0.132156509837327,-0.0202939739526901,"single","Hierarchical partition"
26,0.955827487829118,0.570763977208836,0.755706087215707,20,-0.0366754217704098,-0.0202939739526901,"single","Hierarchical partition"
34,1.01076087851959,0.575699734937632,0.802248721882993,20,-0.0780259178015778,-0.0202939739526901,"single","Hierarchical partition"
9,0.880535657845759,0.503543106131958,0.687919189385205,20,0.0616380173059262,-0.0202939739526901,"single","Hierarchical partition"
7,0.834158046179289,0.510100446970725,0.679285542963695,19,0.0503552809379117,-0.0202939739526901,"single","Hierarchical partition"
49,1.06242284752898,0.632280414599559,0.85100637969728,20,-0.114313798356775,-0.0202939739526901,"single","Hierarchical partition"
5,0.91148000647477,0.48951960896168,0.699242620167728,19,0.00908776731166036,-0.0202939739526901,"single","Hierarchical partition"
8,0.969457301300887,0.493319899715783,0.741950694031464,20,-0.0542688650050157,-0.0202939739526901,"single","Hierarchical partition"
22,0.905634746690501,0.573971651997737,0.724910797742177,19,0.00995735696851277,-0.0202939739526901,"single","Hierarchical partition"
45,0.99154958404291,0.568833692337565,0.80837534388908,19,-0.0940889555336049,-0.0202939739526901,"single","Hierarchical partition"
18,0.929750543339526,0.535011372955309,0.738339997660136,20,-0.029441993561564,-0.0202939739526901,"single","Hierarchical partition"
4,0.806355388533235,0.389477685432113,0.614937959585164,20,0.102401061901777,-0.0202939739526901,"single","Hierarchical partition"
21,0.955842275969279,0.566413816445102,0.771902881671876,20,-0.0573774770133163,-0.0202939739526901,"single","Hierarchical partition"
14,0.927382378625491,0.457423041713612,0.729611349877626,20,-0.00358120494174885,-0.0202939739526901,"single","Hierarchical partition"
39,0.958789444231195,0.578409988698832,0.769233024548853,20,-0.0333114416595557,-0.0202939739526901,"single","Hierarchical partition"
20,0.975995237134555,0.397078226294686,0.751822722927982,19,-0.0229056529420579,-0.0202939739526901,"single","Hierarchical partition"
13,0.913139461506399,0.551234403705369,0.705888731917597,20,0.0339331390894789,-0.0202939739526901,"single","Hierarchical partition"
1,0.706147200112001,0.420067304472804,0.556913872809701,20,0.180939399704939,-0.0202939739526901,"single","Hierarchical partition"
30,0.982840845475987,0.54349621481563,0.750107441874756,19,-0.00862526567844604,-0.0202939739526901,"single","Hierarchical partition"
11,0.937941610071488,0.512619303420328,0.731088172380486,20,-0.00428541888560538,-0.0202939739526901,"single","Hierarchical partition"
32,0.966917666696938,0.561883844557208,0.770962293504519,20,-0.0450993015554701,-0.0202939739526901,"single","Hierarchical partition"
36,0.959469721583762,0.59647149874852,0.77344457301465,20,-0.0616747772521039,-0.0202939739526901,"single","Hierarchical partition"
44,1.00927159092477,0.618184359142638,0.832277834063565,20,-0.110295231576308,-0.0202939739526901,"single","Hierarchical partition"
43,0.928387046525047,0.551430053668973,0.748899525352837,19,-0.0622776895732391,-0.0202939739526901,"single","Hierarchical partition"
33,0.973863725585,0.590948477230264,0.768665506228786,19,-0.0445476649340307,-0.0202939739526901,"single","Hierarchical partition"
19,0.9093459724725,0.543209661699912,0.724777200035393,20,0.0109487011209629,-0.0202939739526901,"single","Hierarchical partition"
16,0.938154330544491,0.519242918603111,0.735410738723699,20,-0.00265937546282521,-0.0202939739526901,"single","Hierarchical partition"
37,0.999479302473415,0.534482754931968,0.800206741026163,20,-0.0843556961502386,-0.0202939739526901,"single","Hierarchical partition"
23,0.927999095513894,0.541815047253023,0.725952175378499,20,0.00172571738681069,-0.0202939739526901,"single","Hierarchical partition"
12,0.927787485602041,0.511672291696579,0.718293525373485,19,-0.012094277463131,-0.0202939739526901,"single","Hierarchical partition"
15,0.935961248479156,0.519935923782825,0.715070733361479,19,0.00705544982816141,-0.0202939739526901,"single","Hierarchical partition"
3,0.812678315067009,0.510028608426112,0.65910840970654,20,0.0986840982980384,-0.0202939739526901,"single","Hierarchical partition"
35,0.987189445189349,0.593549855642867,0.780377162704423,19,-0.0313434828080845,-0.0202939739526901,"single","Hierarchical partition"
29,0.972313849764317,0.56263474484087,0.791228237565935,20,-0.0648372602381735,-0.0202939739526901,"single","Hierarchical partition"
10,0.939656832934718,0.544487180989943,0.720850694448593,19,0.0127975836182926,-0.0202939739526901,"single","Hierarchical partition"
25,1.01794616261649,0.566194454952907,0.788654308411292,19,-0.0646421679037139,-0.0202939739526901,"single","Hierarchical partition"
41,0.94865018574655,0.596786776081107,0.770879177439755,20,-0.0258791014319623,-0.0202939739526901,"single","Hierarchical partition"
51,1.13099114593239,0.641219997376597,0.90918013734335,20,-0.198734952792244,-0.0202939739526901,"single","Hierarchical partition"
24,0.979440765589327,0.547095453978829,0.74623262374932,20,-0.00884636303715733,-0.0202939739526901,"single","Hierarchical partition"
27,0.933956944930255,0.568233057284653,0.734112306483239,20,0.00820515281891875,-0.0202939739526901,"single","Hierarchical partition"
48,0.981341611779324,0.563322196818661,0.807001132981524,19,-0.0948243419589509,-0.0202939739526901,"single","Hierarchical partition"
38,0.970123354507285,0.586728448194638,0.757644571904622,19,-0.0173788690811583,-0.0202939739526901,"single","Hierarchical partition"
47,1.15332818800766,0.581923253062471,0.881469167506494,20,-0.193830742164616,-0.0202939739526901,"single","Hierarchical partition"
